x,y,Cell Type
155.11962,485.36212,endothelial cell
1781.4224,547.6364199999999,endothelial cell
2637.78838,2037.69058,endothelial cell
2955.1986,3197.50224,endothelial cell
22.6452,2538.90434,endothelial cell
2307.9233,900.1466999999999,endothelial cell
103.03566,2363.78146,endothelial cell
1802.1805,779.3723,endothelial cell
280.80048,661.23984,endothelial cell
2823.1016,3189.95384,endothelial cell
158.89381999999998,494.04278,endothelial cell
1454.19926,836.36272,endothelial cell
283.81984,500.0815,endothelial cell
230.98104,3380.17352,endothelial cell
2024.8583,1388.15076,endothelial cell
2495.50104,2395.48474,endothelial cell
236.64234,848.44016,endothelial cell
1760.28688,713.3238,endothelial cell
115.1131,2356.61048,endothelial cell
1550.4413599999998,753.70774,endothelial cell of lymphatic vessel
1598.75112,805.41428,endothelial cell of lymphatic vessel
1925.97426,2155.44562,endothelial cell of lymphatic vessel
1000.54042,1128.86322,endothelial cell of lymphatic vessel
2433.22674,2464.17518,endothelial cell of lymphatic vessel
1893.89356,3234.11198,endothelial cell of lymphatic vessel
1434.196,842.7788599999999,endothelial cell of lymphatic vessel
1133.39226,999.03074,endothelial cell of lymphatic vessel
2298.86522,2120.34556,endothelial cell of lymphatic vessel
1414.57016,1055.64374,endothelial cell of lymphatic vessel
997.89848,734.0818999999999,endothelial cell of lymphatic vessel
732.9496399999999,2681.94652,endothelial cell of lymphatic vessel
1899.17744,3237.13134,endothelial cell of lymphatic vessel
1613.4705,897.88218,endothelial cell of lymphatic vessel
2447.94612,2290.9394,endothelial cell of lymphatic vessel
2393.22022,2327.54914,endothelial cell of lymphatic vessel
1005.8243,589.90746,endothelial cell of lymphatic vessel
2142.99076,3253.3604,endothelial cell of lymphatic vessel
1812.74826,1818.03214,endothelial cell of lymphatic vessel
1548.93168,2154.69078,endothelial cell of lymphatic vessel
1940.31622,1830.487,endothelial cell of lymphatic vessel
1606.2995199999998,887.69184,endothelial cell of lymphatic vessel
150.968,3369.60576,endothelial cell of lymphatic vessel
1097.9147799999998,466.49112,endothelial cell of lymphatic vessel
1345.5023,1465.5218599999998,endothelial cell of lymphatic vessel
2075.43258,2995.20512,endothelial cell of lymphatic vessel
594.8139199999999,2766.11118,endothelial cell of lymphatic vessel
1522.13486,1558.7446,endothelial cell of lymphatic vessel
1395.69916,592.92682,endothelial cell of lymphatic vessel
1103.57608,469.8879,endothelial cell of lymphatic vessel
1725.94166,723.51414,endothelial cell of lymphatic vessel
702.75604,2692.51428,endothelial cell of lymphatic vessel
2072.0358,3184.66996,endothelial cell of lymphatic vessel
1504.0187,2752.90148,endothelial cell of lymphatic vessel
1396.454,2864.99522,endothelial cell of lymphatic vessel
1416.07984,1684.80288,endothelial cell of lymphatic vessel
55.85816,2922.74048,endothelial cell of lymphatic vessel
1552.32846,2119.96814,endothelial cell of lymphatic vessel
191.35194,1875.02256,endothelial cell of lymphatic vessel
388.36518,3289.97014,endothelial cell of lymphatic vessel
1417.96694,1490.05416,endothelial cell of lymphatic vessel
976.00812,330.2425,endothelial cell of lymphatic vessel
601.60748,736.72384,endothelial cell of lymphatic vessel
1895.78066,3229.58294,endothelial cell of lymphatic vessel
1923.33232,1625.17052,endothelial cell of lymphatic vessel
1887.85484,3235.62166,endothelial cell of lymphatic vessel
1761.04172,1409.6636999999998,endothelial cell of lymphatic vessel
1915.02908,1211.89562,endothelial cell of lymphatic vessel
1408.90886,845.4208,endothelial cell of lymphatic vessel
1381.73462,3201.27644,endothelial cell of lymphatic vessel
1605.9221,928.07578,endothelial cell of lymphatic vessel
1209.25368,605.0042599999999,endothelial cell of lymphatic vessel
1813.88052,2775.54668,endothelial cell of lymphatic vessel
2020.70668,1762.92882,endothelial cell of lymphatic vessel
1365.88298,1473.44768,endothelial cell of lymphatic vessel
1543.27038,1572.70914,endothelial cell of lymphatic vessel
879.3886,2575.8915,endothelial cell of lymphatic vessel
1404.75724,1698.0125799999998,endothelial cell of lymphatic vessel
1029.60176,45.66782,endothelial cell of lymphatic vessel
1779.9127199999998,819.0014,endothelial cell of lymphatic vessel
1578.74786,818.62398,endothelial cell of lymphatic vessel
1385.50882,589.15262,endothelial cell of lymphatic vessel
2597.40444,3400.93162,endothelial cell of lymphatic vessel
1400.6056199999998,1662.91252,endothelial cell of lymphatic vessel
503.47828,1120.18256,endothelial cell of lymphatic vessel
2370.95244,2247.91352,endothelial cell of lymphatic vessel
974.12102,708.0399199999999,endothelial cell of lymphatic vessel
1436.0830999999998,1113.76642,endothelial cell of lymphatic vessel
1481.3735,845.7982199999999,endothelial cell of lymphatic vessel
1192.6472,2822.34676,endothelial cell of lymphatic vessel
2126.7617,3272.98624,endothelial cell of lymphatic vessel
1502.88644,1608.94146,endothelial cell of lymphatic vessel
391.38454,3351.11218,endothelial cell of lymphatic vessel
572.5461399999999,1830.487,endothelial cell of lymphatic vessel
1202.46012,464.2266,endothelial cell of lymphatic vessel
1162.07618,1675.7448,endothelial cell of lymphatic vessel
1519.49292,1941.07106,endothelial cell of lymphatic vessel
1552.70588,2130.91332,endothelial cell of lymphatic vessel
1999.19374,1327.3861399999998,endothelial cell of lymphatic vessel
709.92702,46.42266,endothelial cell of lymphatic vessel
325.33604,207.581,endothelial cell of lymphatic vessel
641.6139999999999,3419.4252,endothelial cell of lymphatic vessel
1127.73096,1006.20172,endothelial cell of lymphatic vessel
1266.62152,3270.72172,endothelial cell of lymphatic vessel
1020.9211,834.85304,endothelial cell of lymphatic vessel
2619.67222,3322.42826,endothelial cell of lymphatic vessel
606.5139399999999,763.14324,endothelial cell of lymphatic vessel
1989.38082,1314.93128,endothelial cell of lymphatic vessel
2129.40364,3297.89596,endothelial cell of lymphatic vessel
1261.71506,3201.65386,endothelial cell of lymphatic vessel
1437.59278,2941.23406,endothelial cell of lymphatic vessel
2117.70362,3250.34104,endothelial cell of lymphatic vessel
1118.2954599999998,985.0662,endothelial cell of lymphatic vessel
2613.25608,3316.38954,endothelial cell of lymphatic vessel
1177.5504,2125.62944,endothelial cell of lymphatic vessel
2862.7307,3160.13766,endothelial cell of lymphatic vessel
2652.13034,2262.6329,endothelial cell of lymphatic vessel
2237.34576,1065.4566599999998,endothelial cell of lymphatic vessel
2480.78166,1625.54794,endothelial cell of lymphatic vessel
2408.69444,1286.62478,endothelial cell of lymphatic vessel
2818.94998,1593.84466,endothelial cell of lymphatic vessel
2650.24324,1933.14524,endothelial cell of lymphatic vessel
2492.8591,2458.8913,endothelial cell of lymphatic vessel
1959.18722,1451.93474,endothelial cell of lymphatic vessel
1761.04172,1176.04072,endothelial cell of lymphatic vessel
2301.12974,450.26206,endothelial cell of lymphatic vessel
2941.9889,3053.70522,endothelial cell of lymphatic vessel
2643.8271,1344.37004,endothelial cell of lymphatic vessel
2512.86236,2527.58174,endothelial cell of lymphatic vessel
2674.77554,2380.01052,endothelial cell of lymphatic vessel
2148.65206,1000.91784,endothelial cell of lymphatic vessel
2237.34576,1069.60828,endothelial cell of lymphatic vessel
2042.59704,815.60462,endothelial cell of lymphatic vessel
2543.05596,2713.6498,endothelial cell of lymphatic vessel
2940.85664,2922.74048,endothelial cell of lymphatic vessel
1920.31296,20.38068,endothelial cell of lymphatic vessel
2498.89782,1420.9863,endothelial cell of lymphatic vessel
1894.27098,873.34988,endothelial cell of lymphatic vessel
2124.11976,1555.34782,endothelial cell of lymphatic vessel
2074.67774,314.76828,endothelial cell of lymphatic vessel
2938.59212,2015.4228,endothelial cell of lymphatic vessel
2814.79836,2527.58174,endothelial cell of lymphatic vessel
2854.05004,3293.74434,endothelial cell of lymphatic vessel
2252.44256,874.48214,endothelial cell of lymphatic vessel
1954.65818,157.38414,endothelial cell of lymphatic vessel
1967.86788,386.10066,endothelial cell of lymphatic vessel
1816.14504,650.6720799999999,endothelial cell of lymphatic vessel
1856.52898,315.90054,endothelial cell of lymphatic vessel
2903.49206,3373.37996,endothelial cell of lymphatic vessel
2308.67814,1381.3572,endothelial cell of lymphatic vessel
2317.73622,889.9563599999999,endothelial cell of lymphatic vessel
2677.41748,1823.31602,endothelial cell of lymphatic vessel
2598.91412,2159.21982,endothelial cell of lymphatic vessel
1951.63882,167.57448,endothelial cell of lymphatic vessel
345.71671999999995,2181.86502,endothelial cell of lymphatic vessel
2098.07778,531.78478,endothelial cell of lymphatic vessel
1044.69856,9.4355,endothelial cell of lymphatic vessel
2801.21124,2960.48248,endothelial cell of lymphatic vessel
2693.64654,1865.58706,endothelial cell of lymphatic vessel
2119.2133,397.80068,endothelial cell of lymphatic vessel
2623.44642,1930.5033,endothelial cell of lymphatic vessel
2602.3109,2344.53304,endothelial cell of lymphatic vessel
803.1497599999999,693.69796,endothelial cell of lymphatic vessel
1975.7937,1145.0922799999998,endothelial cell of lymphatic vessel
2715.5369,1586.2962599999998,endothelial cell of lymphatic vessel
1538.7413399999998,1641.7769999999998,endothelial cell of lymphatic vessel
2510.22042,2304.90394,endothelial cell of lymphatic vessel
2940.47922,3380.55094,endothelial cell of lymphatic vessel
2513.6172,2296.22328,endothelial cell of lymphatic vessel
2273.57808,727.66576,endothelial cell of lymphatic vessel
1945.97752,168.32932,endothelial cell of lymphatic vessel
2543.8108,2574.38182,endothelial cell of lymphatic vessel
2594.7625,1345.87972,endothelial cell of lymphatic vessel
2176.20372,691.05602,endothelial cell of lymphatic vessel
2116.57136,1079.79862,endothelial cell of lymphatic vessel
2204.51022,695.9624799999999,endothelial cell of lymphatic vessel
2262.6329,484.60728,endothelial cell of lymphatic vessel
2132.80042,749.93354,endothelial cell of lymphatic vessel
1967.86788,382.32646,endothelial cell of lymphatic vessel
2180.73276,850.7046799999999,endothelial cell of lymphatic vessel
198.52292,1703.2964599999998,endothelial cell of lymphatic vessel
2902.73722,3265.06042,endothelial cell of lymphatic vessel
2528.714,1433.44116,endothelial cell of lymphatic vessel
2200.73602,1030.3565999999998,endothelial cell of lymphatic vessel
2124.49718,748.42386,endothelial cell of lymphatic vessel
2377.746,1347.01198,endothelial cell of lymphatic vessel
2168.65532,841.6465999999999,endothelial cell of lymphatic vessel
1936.1646,260.04238,endothelial cell of lymphatic vessel
98.1292,2889.90494,endothelial cell of lymphatic vessel
2698.93042,2319.2459,endothelial cell of lymphatic vessel
1916.16134,113.98084,endothelial cell of lymphatic vessel
1825.20312,667.65598,endothelial cell of lymphatic vessel
2594.7625,1940.69364,endothelial cell of lymphatic vessel
2319.2459,940.90806,endothelial cell of lymphatic vessel
2265.65226,1134.90194,endothelial cell of lymphatic vessel
2096.19068,863.15954,endothelial cell of lymphatic vessel
2974.82444,3367.71866,endothelial cell of lymphatic vessel
2730.6337,1885.2129,endothelial cell of lymphatic vessel
2693.64654,3362.43478,endothelial cell of lymphatic vessel
2200.73602,685.0173,endothelial cell of lymphatic vessel
1879.5516,542.72996,endothelial cell of lymphatic vessel
2026.7454,726.15608,endothelial cell of lymphatic vessel
2889.52752,3196.36998,endothelial cell of lymphatic vessel
1813.88052,646.52046,endothelial cell of lymphatic vessel
2435.49126,1393.43464,endothelial cell of lymphatic vessel
2706.47882,2320.75558,endothelial cell of lymphatic vessel
1489.67674,637.4623799999999,endothelial cell of lymphatic vessel
2935.95018,3245.05716,endothelial cell of lymphatic vessel
1920.31296,190.5971,endothelial cell of lymphatic vessel
2570.60762,2723.0853,endothelial cell of lymphatic vessel
855.9885599999999,54.34848,endothelial cell of lymphatic vessel
1982.96468,1315.3086999999998,endothelial cell of lymphatic vessel
1934.65492,537.8235,endothelial cell of lymphatic vessel
2489.83974,1605.54468,endothelial cell of lymphatic vessel
2292.44908,602.73974,endothelial cell of lymphatic vessel
2742.71114,2801.21124,endothelial cell of lymphatic vessel
1922.57748,98.1292,endothelial cell of lymphatic vessel
2459.64614,1831.24184,endothelial cell of lymphatic vessel
1945.97752,540.0880199999999,endothelial cell of lymphatic vessel
2880.09202,3081.6343,endothelial cell of lymphatic vessel
2373.9718,1283.2279999999998,endothelial cell of lymphatic vessel
2658.54648,1929.74846,endothelial cell of lymphatic vessel
2126.00686,401.19746,endothelial cell of lymphatic vessel
1799.16114,688.41408,endothelial cell of lymphatic vessel
2045.6164,775.97552,endothelial cell of lymphatic vessel
2771.39506,2281.5039,endothelial cell of lymphatic vessel
2843.48228,2761.95956,endothelial cell of lymphatic vessel
2874.43072,2369.44276,endothelial cell of lymphatic vessel
2788.37896,2232.81672,endothelial cell of lymphatic vessel
180.40676,2372.46212,endothelial cell of lymphatic vessel
2390.57828,882.03054,endothelial cell of lymphatic vessel
2763.84666,1812.74826,endothelial cell of lymphatic vessel
2561.54954,1373.8088,endothelial cell of lymphatic vessel
1007.7114,193.23904,endothelial cell of lymphatic vessel
3051.06328,3397.91226,endothelial cell of lymphatic vessel
2920.85338,3401.30904,endothelial cell of lymphatic vessel
2694.02396,2788.00154,endothelial cell of lymphatic vessel
843.91112,44.91298,endothelial cell of lymphatic vessel
2650.99808,2069.77128,endothelial cell of lymphatic vessel
2901.22754,3013.6987,endothelial cell of lymphatic vessel
2758.9402,2402.65572,endothelial cell of lymphatic vessel
2816.68546,1571.9543,endothelial cell of lymphatic vessel
2969.54056,3074.84074,endothelial cell of lymphatic vessel
26.4194,3366.5864,endothelial cell of lymphatic vessel
2279.99422,1102.82124,endothelial cell of lymphatic vessel
2318.86848,947.3242,endothelial cell of lymphatic vessel
2575.8915,3012.94386,endothelial cell of lymphatic vessel
2235.45866,476.30404,endothelial cell of lymphatic vessel
1893.89356,134.36151999999998,endothelial cell of lymphatic vessel
2651.75292,2018.81958,endothelial cell of lymphatic vessel
2785.73702,2275.08776,endothelial cell of lymphatic vessel
2473.61068,1456.08636,endothelial cell of lymphatic vessel
2136.1972,1743.30298,endothelial cell of lymphatic vessel
2439.26546,1628.94472,endothelial cell of lymphatic vessel
3017.4729,3364.6993,endothelial cell of lymphatic vessel
2461.91066,1420.60888,endothelial cell of lymphatic vessel
2499.65266,1622.52858,endothelial cell of lymphatic vessel
137.38088,706.90766,endothelial cell of lymphatic vessel
2285.2781,1092.6309,endothelial cell of lymphatic vessel
2715.5369,2302.262,endothelial cell of lymphatic vessel
2424.9235,940.53064,endothelial cell of lymphatic vessel
2241.49738,2027.50024,endothelial cell of lymphatic vessel
2227.15542,896.3725,endothelial cell of lymphatic vessel
2836.68872,2422.28156,endothelial cell of lymphatic vessel
1842.94186,85.67434,endothelial cell of lymphatic vessel
1979.94532,95.86468,endothelial cell of lymphatic vessel
2495.12362,1422.8734,endothelial cell of lymphatic vessel
2429.07512,963.55326,endothelial cell of lymphatic vessel
1981.455,91.71306,endothelial cell of lymphatic vessel
3088.05044,3350.35734,endothelial cell of lymphatic vessel
2019.57442,149.83574,endothelial cell of lymphatic vessel
2734.4079,1875.02256,endothelial cell of lymphatic vessel
1753.4933199999998,385.72324,endothelial cell of lymphatic vessel
2821.96934,2253.95224,endothelial cell of lymphatic vessel
2499.65266,1417.2121,endothelial cell of lymphatic vessel
1899.55486,132.09699999999998,endothelial cell of lymphatic vessel
2588.72378,3029.55034,endothelial cell of lymphatic vessel
390.25228,906.56284,endothelial cell of lymphatic vessel
2360.7621,2210.92636,endothelial cell of lymphatic vessel
2506.0688,1126.5987,endothelial cell of lymphatic vessel
1963.71626,138.13572,endothelial cell of lymphatic vessel
2846.50164,2421.1493,endothelial cell of lymphatic vessel
2898.5856,3010.30192,endothelial cell of lymphatic vessel
1717.261,351.75544,endothelial cell of lymphatic vessel
1967.49046,149.83574,endothelial cell of lymphatic vessel
2815.17578,2445.30418,endothelial cell of lymphatic vessel
2729.50144,2287.54262,endothelial cell of lymphatic vessel
2807.62738,2274.33292,endothelial cell of lymphatic vessel
2311.6975,1302.099,endothelial cell of lymphatic vessel
2482.29134,2225.26832,endothelial cell of lymphatic vessel
2228.6651,491.77826,endothelial cell of lymphatic vessel
2314.71686,894.4853999999999,endothelial cell of lymphatic vessel
2709.12076,1806.33212,endothelial cell of lymphatic vessel
2769.50796,1815.01278,endothelial cell of lymphatic vessel
2392.08796,1284.36026,endothelial cell of lymphatic vessel
2138.83914,765.0303399999999,endothelial cell of lymphatic vessel
2659.30132,3245.812,endothelial cell of lymphatic vessel
2703.83688,3100.5053,endothelial cell of lymphatic vessel
2645.33678,2087.88744,endothelial cell of lymphatic vessel
2772.90474,1787.0837,endothelial cell of lymphatic vessel
2081.4713,311.3715,endothelial cell of lymphatic vessel
2857.44682,2396.617,endothelial cell of lymphatic vessel
2065.61966,247.58752,endothelial cell of lymphatic vessel
2070.90354,498.1944,endothelial cell of lymphatic vessel
2803.85318,2389.0686,endothelial cell of lymphatic vessel
2701.57236,1869.36126,endothelial cell of lymphatic vessel
2398.5041,896.3725,endothelial cell of lymphatic vessel
1112.6341599999998,2772.1499,endothelial cell of lymphatic vessel
2385.67182,1161.32134,endothelial cell of lymphatic vessel
2406.42992,2393.22022,endothelial cell of lymphatic vessel
2878.95976,2714.78206,endothelial cell of lymphatic vessel
2168.65532,216.26166,endothelial cell of lymphatic vessel
2698.93042,2329.81366,endothelial cell of lymphatic vessel
2127.51654,1503.26386,endothelial cell of lymphatic vessel
2533.24304,2084.86808,endothelial cell of lymphatic vessel
2638.54322,1359.08942,endothelial cell of lymphatic vessel
834.85304,36.60974,endothelial cell of lymphatic vessel
2667.22714,3373.00254,endothelial cell of lymphatic vessel
1948.61946,270.23272,endothelial cell of lymphatic vessel
2333.21044,1226.99242,endothelial cell of lymphatic vessel
2305.65878,1370.78944,endothelial cell of lymphatic vessel
1924.46458,256.26818,endothelial cell of lymphatic vessel
2214.70056,871.46278,endothelial cell of lymphatic vessel
2920.47596,3016.34064,endothelial cell of lymphatic vessel
2761.95956,1790.10306,endothelial cell of lymphatic vessel
1806.33212,310.23924,endothelial cell of lymphatic vessel
2443.03966,1417.2121,endothelial cell of lymphatic vessel
2604.57542,1544.02522,endothelial cell of lymphatic vessel
2864.6178,2551.3592,endothelial cell of lymphatic vessel
2561.54954,2689.1175,endothelial cell of lymphatic vessel
2901.22754,2547.96242,endothelial cell of lymphatic vessel
2909.15336,3372.62512,endothelial cell of lymphatic vessel
2528.714,1815.3902,endothelial cell of lymphatic vessel
2738.93694,2597.40444,endothelial cell of lymphatic vessel
2893.30172,2437.37836,endothelial cell of lymphatic vessel
2157.33272,282.68758,endothelial cell of lymphatic vessel
1800.2933999999998,447.2427,endothelial cell of lymphatic vessel
2777.8112,2523.80754,endothelial cell of lymphatic vessel
2896.6985,3172.96994,endothelial cell of lymphatic vessel
2606.0851,1567.42526,endothelial cell of lymphatic vessel
2903.11464,2931.79856,endothelial cell of lymphatic vessel
2116.57136,907.6951,endothelial cell of lymphatic vessel
2179.22308,836.36272,endothelial cell of lymphatic vessel
2794.7951,2237.34576,endothelial cell of lymphatic vessel
2028.6325,279.2908,endothelial cell of lymphatic vessel
227.20684,1382.11204,endothelial cell of lymphatic vessel
2634.01418,3052.95038,endothelial cell of lymphatic vessel
2219.2296,868.0659999999999,endothelial cell of lymphatic vessel
2243.7619,654.06886,endothelial cell of lymphatic vessel
2418.12994,903.16606,endothelial cell of lymphatic vessel
2887.263,2372.0847,endothelial cell of lymphatic vessel
2495.12362,1143.96002,endothelial cell of lymphatic vessel
2854.80488,3024.64388,endothelial cell of lymphatic vessel
1702.1642,316.27796,endothelial cell of lymphatic vessel
2840.0855,1896.91292,endothelial cell of lymphatic vessel
2929.15662,3179.38608,endothelial cell of lymphatic vessel
1935.78718,99.63888,endothelial cell of lymphatic vessel
2858.9565,2418.88478,endothelial cell of lymphatic vessel
2624.57868,1326.6313,endothelial cell of lymphatic vessel
2706.85624,2243.38448,endothelial cell of lymphatic vessel
2892.54688,3360.9251,endothelial cell of lymphatic vessel
2306.41362,1555.34782,endothelial cell of lymphatic vessel
3004.2632,2864.6178,endothelial cell of lymphatic vessel
2388.69118,1287.0022,endothelial cell of lymphatic vessel
2839.33066,2375.48148,endothelial cell of lymphatic vessel
2144.12302,1771.9869,endothelial cell of lymphatic vessel
2856.69198,2694.7788,endothelial cell of lymphatic vessel
2863.48554,2393.97506,endothelial cell of lymphatic vessel
2106.0036,494.04278,endothelial cell of lymphatic vessel
2590.23346,2219.98444,endothelial cell of lymphatic vessel
2837.82098,1904.0839,endothelial cell of lymphatic vessel
1985.60662,1154.15036,endothelial cell of lymphatic vessel
2496.6333,1400.2282,endothelial cell of lymphatic vessel
2847.25648,1884.83548,endothelial cell of lymphatic vessel
1537.9865,190.5971,endothelial cell of lymphatic vessel
2246.78126,871.46278,endothelial cell of lymphatic vessel
2397.37184,1283.98284,endothelial cell of lymphatic vessel
2425.30092,1661.40284,endothelial cell of lymphatic vessel
2180.73276,508.00732,endothelial cell of lymphatic vessel
2184.12954,226.07458,endothelial cell of lymphatic vessel
2033.91638,401.9523,endothelial cell of lymphatic vessel
3050.30844,3406.2155,endothelial cell of lymphatic vessel
2948.40504,3174.85704,endothelial cell of lymphatic vessel
1957.30012,140.40024,endothelial cell of lymphatic vessel
2845.7468,3152.58926,endothelial cell of lymphatic vessel
1879.5516,536.69124,endothelial cell of lymphatic vessel
2202.62312,801.6400799999999,endothelial cell of lymphatic vessel
2210.17152,680.48826,endothelial cell of lymphatic vessel
2364.15888,976.00812,endothelial cell of lymphatic vessel
2219.60702,752.57548,endothelial cell of lymphatic vessel
2413.97832,1281.71832,endothelial cell of lymphatic vessel
3027.66324,3034.07938,endothelial cell of lymphatic vessel
2879.7146,1593.46724,endothelial cell of lymphatic vessel
2509.08816,1444.00892,endothelial cell of lymphatic vessel
2632.88192,1888.9871,endothelial cell of lymphatic vessel
2893.30172,2111.6649,endothelial cell of lymphatic vessel
2032.02928,65.29366,endothelial cell of lymphatic vessel
3098.99562,3037.09874,endothelial cell of lymphatic vessel
2524.18496,1390.41528,endothelial cell of lymphatic vessel
2373.9718,1286.2473599999998,endothelial cell of lymphatic vessel
2079.5842,1393.05722,endothelial cell of lymphatic vessel
2455.49452,1415.7024199999998,endothelial cell of lymphatic vessel
2629.10772,1525.90906,endothelial cell of lymphatic vessel
2092.03906,508.00732,endothelial cell of lymphatic vessel
2126.38428,1480.61866,endothelial cell of lymphatic vessel
2243.00706,1074.13732,endothelial cell of lymphatic vessel
1952.01624,538.9557599999999,endothelial cell of lymphatic vessel
2253.95224,1062.81472,endothelial cell of lymphatic vessel
2986.52446,3063.14072,endothelial cell of lymphatic vessel
2383.78472,1347.7668199999998,endothelial cell of lymphatic vessel
2281.88132,697.84958,endothelial cell of lymphatic vessel
2784.98218,2235.08124,endothelial cell of lymphatic vessel
2779.32088,1569.68978,endothelial cell of lymphatic vessel
2961.99216,2891.0372,endothelial cell of lymphatic vessel
2123.74234,41.13878,endothelial cell of lymphatic vessel
2500.78492,2344.91046,endothelial cell of lymphatic vessel
2133.93268,255.13592,endothelial cell of lymphatic vessel
2446.81386,1117.91804,endothelial cell of lymphatic vessel
2173.18436,318.16506,endothelial cell of lymphatic vessel
2269.80388,737.8561,endothelial cell of lymphatic vessel
2449.83322,1419.47662,endothelial cell of lymphatic vessel
2515.88172,2798.19188,endothelial cell of lymphatic vessel
2266.78452,874.85956,endothelial cell of lymphatic vessel
2380.76536,1287.0022,endothelial cell of lymphatic vessel
2592.49798,1396.83142,endothelial cell of lymphatic vessel
2054.29706,44.15814,endothelial cell of lymphatic vessel
2646.46904,1922.57748,endothelial cell of lymphatic vessel
2473.23326,2074.67774,endothelial cell of lymphatic vessel
2174.69404,840.89176,endothelial cell of lymphatic vessel
2373.21696,1423.25082,endothelial cell of lymphatic vessel
2335.47496,969.59198,endothelial cell of lymphatic vessel
2229.41994,769.5593799999999,endothelial cell of lymphatic vessel
2268.2942,453.65884,endothelial cell of lymphatic vessel
2013.15828,1411.92822,endothelial cell of lymphatic vessel
2713.27238,1893.13872,endothelial cell of lymphatic vessel
2250.93288,888.4466799999999,endothelial cell of lymphatic vessel
2422.28156,1488.9218999999998,endothelial cell of lymphatic vessel
2574.75924,1882.57096,endothelial cell of lymphatic vessel
3109.56338,3369.22834,endothelial cell of lymphatic vessel
2586.08184,2193.18762,endothelial cell of lymphatic vessel
1820.29666,851.45952,endothelial cell of lymphatic vessel
2521.92044,1105.46318,endothelial cell of lymphatic vessel
2954.44376,2896.6985,endothelial cell of lymphatic vessel
2221.1167,746.91418,endothelial cell of lymphatic vessel
2765.73376,2025.99056,endothelial cell of lymphatic vessel
2133.17784,486.11696,endothelial cell of lymphatic vessel
2680.05942,2371.70728,endothelial cell of lymphatic vessel
1971.64208,377.42,endothelial cell of lymphatic vessel
2093.92616,533.29446,endothelial cell of lymphatic vessel
2797.05962,2391.33312,endothelial cell of lymphatic vessel
2418.88478,1658.38348,endothelial cell of lymphatic vessel
2791.77574,1601.0156399999998,endothelial cell of lymphatic vessel
2.26452,2431.33964,endothelial cell of lymphatic vessel
90.5808,771.0690599999999,endothelial cell of lymphatic vessel
2465.68486,1388.15076,endothelial cell of lymphatic vessel
1995.79696,149.0809,endothelial cell of lymphatic vessel
2492.8591,2138.46172,endothelial cell of lymphatic vessel
2251.3103,849.1949999999999,endothelial cell of lymphatic vessel
1982.20984,602.36232,endothelial cell of lymphatic vessel
2503.42686,1407.39918,endothelial cell of lymphatic vessel
2257.72644,491.02342,endothelial cell of lymphatic vessel
1842.56444,50.19686,endothelial cell of lymphatic vessel
90.95822,2863.10812,endothelial cell of lymphatic vessel
2751.01438,2441.15256,endothelial cell of lymphatic vessel
2223.38122,863.15954,endothelial cell of lymphatic vessel
2642.69484,2266.78452,endothelial cell of lymphatic vessel
2368.3105,1450.04764,endothelial cell of lymphatic vessel
2896.6985,1588.9381999999998,endothelial cell of lymphatic vessel
2813.6661,2271.31356,endothelial cell of lymphatic vessel
2498.14298,1411.17338,endothelial cell of lymphatic vessel
2183.75212,326.84572,endothelial cell of lymphatic vessel
2412.46864,2389.44602,endothelial cell of lymphatic vessel
2922.74048,2925.38242,endothelial cell of lymphatic vessel
2769.13054,2226.02316,endothelial cell of lymphatic vessel
131.71957999999998,689.16892,endothelial cell of lymphatic vessel
3013.32128,3359.038,endothelial cell of lymphatic vessel
2258.10386,875.99182,endothelial cell of lymphatic vessel
2196.5844,817.49172,endothelial cell of lymphatic vessel
2433.60416,1136.0341999999998,endothelial cell of lymphatic vessel
2559.66244,1590.8253,endothelial cell of lymphatic vessel
2615.89802,2389.44602,endothelial cell of lymphatic vessel
2772.90474,2394.35248,endothelial cell of lymphatic vessel
2116.19394,956.38228,endothelial cell of lymphatic vessel
2895.18882,3365.83156,endothelial cell of lymphatic vessel
2649.11098,1888.23226,endothelial cell of lymphatic vessel
2123.74234,1469.29606,endothelial cell of lymphatic vessel
2858.57908,3230.33778,endothelial cell of lymphatic vessel
2090.9068,1132.63742,endothelial cell of lymphatic vessel
2888.01784,2390.9557,endothelial cell of lymphatic vessel
2066.75192,2998.22448,endothelial cell of lymphatic vessel
2022.9712,422.7104,endothelial cell of lymphatic vessel
2219.60702,776.7303599999999,endothelial cell of lymphatic vessel
2863.86296,1598.75112,endothelial cell of lymphatic vessel
2289.42972,1939.56138,endothelial cell of lymphatic vessel
3053.3278,3411.8768,endothelial cell of lymphatic vessel
2057.31642,504.98796,endothelial cell of lymphatic vessel
2463.79776,1552.32846,endothelial cell of lymphatic vessel
2796.30478,1841.05476,endothelial cell of lymphatic vessel
2679.30458,2361.51694,endothelial cell of lymphatic vessel
2426.8106,1564.4059,endothelial cell of lymphatic vessel
2310.56524,616.32686,endothelial cell of lymphatic vessel
180.40676,1129.99548,endothelial cell of lymphatic vessel
2932.5534,2023.72604,endothelial cell of lymphatic vessel
2512.10752,2757.43052,endothelial cell of lymphatic vessel
2828.7629,2425.67834,endothelial cell of lymphatic vessel
2067.88418,519.7073399999999,endothelial cell of lymphatic vessel
2522.29786,1441.7443999999998,endothelial cell of lymphatic vessel
2806.49512,2967.27604,endothelial cell of lymphatic vessel
